,solar_result,temp,rain_r,hum,wind,wins,sky
2017061419,1.44,23.666666666666668,0.0,58.333333333333336,2.466666666666667,2.466666666666667,1.0
2017061420,0.0,22.333333333333332,0.0,61.666666666666664,2.2333333333333334,2.2333333333333334,1.0
2017061421,0.0,21.0,0.0,65.0,2.0,2.0,1.0
2017061422,0.0,20.666666666666668,0.0,65.0,2.2666666666666666,2.2666666666666666,1.0
2017061423,0.0,20.333333333333332,0.0,65.0,2.533333333333333,2.533333333333333,1.0
2017061500,0.0,20.0,0.0,65.0,2.8,2.8,1.0
2017061501,0.0,19.833333333333332,0.016666666666666666,64.16666666666667,2.783333333333333,2.783333333333333,1.1666666666666667
2017061502,0.0,19.666666666666668,0.03333333333333333,63.333333333333336,2.7666666666666666,2.7666666666666666,1.3333333333333333
2017061503,0.0,19.5,0.05,62.5,2.75,2.75,1.5
2017061504,0.0,19.333333333333332,0.06666666666666667,61.666666666666664,2.7333333333333334,2.7333333333333334,1.6666666666666665
2017061505,0.0,19.166666666666668,0.08333333333333333,60.833333333333336,2.716666666666667,2.716666666666667,1.8333333333333333
2017061506,4.08,19.0,0.1,60.0,2.7,2.7,2.0
2017061507,30.48,20.333333333333332,0.13333333333333333,61.666666666666664,2.966666666666667,2.966666666666667,2.3333333333333335
2017061508,67.92,21.666666666666668,0.16666666666666669,63.333333333333336,3.2333333333333334,3.2333333333333334,2.6666666666666665
2017061509,98.64,23.0,0.2,65.0,3.5,3.5,3.0
2017061510,120.96,23.333333333333332,0.2,61.666666666666664,3.1666666666666665,3.1666666666666665,3.0
2017061511,130.56,23.666666666666668,0.2,58.333333333333336,2.8333333333333335,2.8333333333333335,3.0
2017061512,131.76,24.0,0.2,55.0,2.5,2.5,3.0
2017061513,126.72,23.666666666666668,0.2,55.0,2.4,2.4,3.0
2017061514,113.28,23.333333333333332,0.2,55.0,2.3000000000000003,2.3000000000000003,3.0
2017061515,93.36,23.0,0.2,55.0,2.2,2.2,3.0
2017061516,66.0,22.333333333333332,0.2,55.0,2.066666666666667,2.066666666666667,3.0
2017061517,34.08,21.666666666666668,0.2,55.0,1.9333333333333333,1.9333333333333333,3.0
2017061518,9.36,21.0,0.2,55.0,1.8,1.8,3.0
2017061519,1.68,20.333333333333332,0.2,58.333333333333336,1.9666666666666666,1.9666666666666666,3.0
2017061520,0.0,19.666666666666668,0.2,61.666666666666664,2.1333333333333333,2.1333333333333333,3.0
2017061521,0.0,19.0,0.2,65.0,2.3,2.3,3.0
2017061522,0.0,18.666666666666668,0.2,65.0,2.4666666666666663,2.4666666666666663,3.0
2017061523,0.0,18.333333333333332,0.2,65.0,2.6333333333333333,2.6333333333333333,3.0
2017061600,0.0,18.0,0.2,65.0,2.8,2.8,3.0
2017061601,0.0,18.166666666666668,0.18333333333333335,66.66666666666667,2.6999999999999997,2.6999999999999997,2.8333333333333335
2017061602,0.0,18.333333333333332,0.16666666666666669,68.33333333333333,2.6,2.6,2.6666666666666665
2017061603,0.0,18.5,0.15000000000000002,70.0,2.5,2.5,2.5
2017061604,0.0,18.666666666666668,0.13333333333333336,71.66666666666667,2.4,2.4,2.3333333333333335
2017061605,0.0,18.833333333333332,0.11666666666666668,73.33333333333333,2.3000000000000003,2.3000000000000003,2.166666666666667
2017061606,8.4,19.0,0.1,75.0,2.2,2.2,2.0
2017061607,29.04,20.333333333333332,0.1,70.0,2.5333333333333337,2.5333333333333337,2.0
2017061608,63.6,21.666666666666668,0.1,65.0,2.8666666666666667,2.8666666666666667,2.0
2017061609,95.04,23.0,0.1,60.0,3.2,3.2,2.0
2017061610,120.96,23.666666666666668,0.1,58.333333333333336,3.2,3.2,2.0
2017061611,134.88,24.333333333333332,0.1,56.666666666666664,3.2,3.2,2.0
2017061612,139.92,25.0,0.1,55.0,3.2,3.2,2.0
2017061613,136.56,24.666666666666668,0.1,55.0,2.9,2.9,2.0
2017061614,124.08,24.333333333333332,0.1,55.0,2.6,2.6,2.0
2017061615,102.0,24.0,0.1,55.0,2.3,2.3,2.0
2017061616,71.52,23.333333333333332,0.1,56.666666666666664,2.2333333333333334,2.2333333333333334,2.0
2017061617,36.0,22.666666666666668,0.1,58.333333333333336,2.1666666666666665,2.1666666666666665,2.0
2017061618,10.08,22.0,0.1,60.0,2.1,2.1,2.0
2017061619,1.68,21.0,0.1,61.666666666666664,2.2333333333333334,2.2333333333333334,2.0
2017061620,0.0,20.0,0.1,63.333333333333336,2.3666666666666667,2.3666666666666667,2.0
2017061621,0.0,19.0,0.1,65.0,2.5,2.5,2.0
2017061622,0.0,19.0,0.1,65.0,2.3,2.3,2.0
2017061623,0.0,19.0,0.1,65.0,2.1,2.1,2.0
2017061700,0.0,19.0,0.1,65.0,1.9,1.9,2.0
2017061701,0.0,19.166666666666668,0.08333333333333334,66.66666666666667,1.8333333333333333,1.8333333333333333,1.8333333333333333
2017061702,0.0,19.333333333333332,0.06666666666666668,68.33333333333333,1.7666666666666666,1.7666666666666666,1.6666666666666667
2017061703,0.0,19.5,0.05,70.0,1.7,1.7,1.5
2017061704,0.0,19.666666666666668,0.03333333333333334,71.66666666666667,1.6333333333333333,1.6333333333333333,1.3333333333333335
2017061705,0.0,19.833333333333332,0.016666666666666677,73.33333333333333,1.5666666666666667,1.5666666666666667,1.1666666666666667
2017061706,5.28,20.0,0.0,75.0,1.5,1.5,1.0
2017061707,27.6,21.0,0.0,68.33333333333333,1.4666666666666666,1.4666666666666666,1.0
2017061708,60.96,22.0,0.0,61.666666666666664,1.4333333333333333,1.4333333333333333,1.0
2017061709,88.56,23.0,0.0,55.0,1.4,1.4,1.0
2017061710,110.64,23.333333333333332,0.0,56.666666666666664,1.6333333333333333,1.6333333333333333,1.0
2017061711,121.68,23.666666666666668,0.0,58.333333333333336,1.8666666666666667,1.8666666666666667,1.0
2017061712,129.36,24.0,0.0,60.0,2.1,2.1,1.0
2017061713,128.16,24.333333333333332,0.0,58.333333333333336,2.0,2.0,1.0
2017061714,107.04,24.666666666666668,0.0,56.666666666666664,1.9000000000000001,1.9000000000000001,1.0
2017061715,97.2,25.0,0.0,55.0,1.8,1.8,1.0
2017061716,66.24,24.333333333333332,0.03333333333333333,58.333333333333336,2.1,2.1,1.3333333333333333
2017061717,35.28,23.666666666666668,0.06666666666666667,61.666666666666664,2.4000000000000004,2.4000000000000004,1.6666666666666665
2017061718,14.16,23.0,0.1,65.0,2.7,2.7,2.0
2017061719,2.4,22.333333333333332,0.06666666666666668,66.66666666666667,2.5,2.5,1.6666666666666667
2017061720,0.0,21.666666666666668,0.03333333333333334,68.33333333333333,2.3000000000000003,2.3000000000000003,1.3333333333333335
2017061721,0.0,21.0,0.0,70.0,2.1,2.1,1.0
2017061722,0.0,20.666666666666668,0.0,70.0,2.066666666666667,2.066666666666667,1.0
2017061723,0.0,20.333333333333332,0.0,70.0,2.033333333333333,2.033333333333333,1.0
2017061800,0.0,20.0,0.0,70.0,2.0,2.0,1.0
2017061801,0.0,20.166666666666668,0.0,70.83333333333333,2.0166666666666666,2.0166666666666666,1.0
2017061802,0.0,20.333333333333332,0.0,71.66666666666667,2.033333333333333,2.033333333333333,1.0
2017061803,0.0,20.5,0.0,72.5,2.05,2.05,1.0
2017061804,0.0,20.666666666666668,0.0,73.33333333333333,2.066666666666667,2.066666666666667,1.0
2017061805,0.0,20.833333333333332,0.0,74.16666666666667,2.0833333333333335,2.0833333333333335,1.0
2017061806,5.76,21.0,0.0,75.0,2.1,2.1,1.0
2017061807,26.64,22.0,0.0,71.66666666666667,2.2333333333333334,2.2333333333333334,1.0
2017061808,57.36,23.0,0.0,68.33333333333333,2.3666666666666667,2.3666666666666667,1.0
2017061809,88.08,24.0,0.0,65.0,2.5,2.5,1.0
2017061810,110.88,24.666666666666668,0.03333333333333333,63.333333333333336,2.2333333333333334,2.2333333333333334,1.3333333333333333
2017061811,125.04,25.333333333333332,0.06666666666666667,61.666666666666664,1.9666666666666668,1.9666666666666668,1.6666666666666665
2017061812,131.52,26.0,0.1,60.0,1.7,1.7,2.0
2017061813,129.84,25.666666666666668,0.1,60.0,2.533333333333333,2.533333333333333,2.0
2017061814,117.84,25.333333333333332,0.1,60.0,3.3666666666666667,3.3666666666666667,2.0
2017061815,95.76,25.0,0.1,60.0,4.2,4.2,2.0
2017061816,65.76,24.666666666666668,0.1,61.666666666666664,4.3,4.3,2.0
2017061817,34.8,24.333333333333332,0.1,63.333333333333336,4.4,4.4,2.0
2017061818,12.0,24.0,0.1,65.0,4.5,4.5,2.0
2017061819,1.92,23.0,0.1,66.66666666666667,4.2,4.2,2.0
2017061820,0.0,22.0,0.1,68.33333333333333,3.9,3.9,2.0
2017061821,0.0,21.0,0.1,70.0,3.6,3.6,2.0
2017061822,0.0,21.0,0.13333333333333333,71.66666666666667,3.6333333333333333,3.6333333333333333,2.3333333333333335
2017061823,0.0,21.0,0.16666666666666669,73.33333333333333,3.666666666666667,3.666666666666667,2.6666666666666665
2017061900,0.0,21.0,0.2,75.0,3.7,3.7,3.0
2017061901,0.0,21.0,0.18333333333333335,77.5,3.3833333333333333,3.3833333333333333,2.8333333333333335
2017061902,0.0,21.0,0.16666666666666669,80.0,3.066666666666667,3.066666666666667,2.6666666666666665
2017061903,0.0,21.0,0.15000000000000002,82.5,2.75,2.75,2.5
2017061904,0.0,21.0,0.13333333333333336,85.0,2.4333333333333336,2.4333333333333336,2.3333333333333335
2017061905,0.0,21.0,0.11666666666666668,87.5,2.1166666666666667,2.1166666666666667,2.166666666666667
2017061906,6.0,21.0,0.1,90.0,1.8,1.8,2.0
2017061907,28.32,22.0,0.1,85.0,2.0,2.0,2.0
2017061908,61.44,23.0,0.1,80.0,2.2,2.2,2.0
2017061909,90.24,24.0,0.1,75.0,2.4,2.4,2.0
2017061910,109.68,24.0,0.1,75.0,3.066666666666667,3.066666666666667,2.0
2017061911,120.0,24.0,0.1,75.0,3.7333333333333334,3.7333333333333334,2.0
2017061912,128.4,24.0,0.1,75.0,4.4,4.4,2.0
2017061913,124.8,24.0,0.1,71.66666666666667,4.366666666666667,4.366666666666667,2.0
2017061914,108.96,24.0,0.1,68.33333333333333,4.333333333333333,4.333333333333333,2.0
2017061915,94.8,24.0,0.1,65.0,4.3,4.3,2.0
2017061916,68.88,23.666666666666668,0.13333333333333333,66.66666666666667,4.2,4.2,2.3333333333333335
2017061917,35.52,23.333333333333332,0.16666666666666669,68.33333333333333,4.1,4.1,2.6666666666666665
2017061918,13.2,23.0,0.2,70.0,4.0,4.0,3.0
2017061919,3.36,22.333333333333332,0.2,71.66666666666667,4.066666666666666,4.066666666666666,3.0
2017061920,0.0,21.666666666666668,0.2,73.33333333333333,4.133333333333334,4.133333333333334,3.0
2017061921,0.0,21.0,0.2,75.0,4.2,4.2,3.0
2017061922,0.0,21.0,0.2,75.0,3.7666666666666666,3.7666666666666666,3.0
2017061923,0.0,21.0,0.2,75.0,3.3333333333333335,3.3333333333333335,3.0
2017062000,0.0,21.0,0.2,75.0,2.9,2.9,3.0
2017062001,0.0,21.0,0.2,75.0,2.8,2.8,3.0
2017062002,0.0,21.0,0.2,75.0,2.6999999999999997,2.6999999999999997,3.0
2017062003,0.0,21.0,0.2,75.0,2.5999999999999996,2.5999999999999996,3.0
2017062004,0.0,21.0,0.2,75.0,2.5,2.5,3.0
2017062005,0.0,21.0,0.2,75.0,2.4,2.4,3.0
2017062006,2.88,21.0,0.2,75.0,2.3,2.3,3.0
2017062007,12.96,21.666666666666668,0.2,73.33333333333333,2.3,2.3,3.0
2017062008,23.76,22.333333333333332,0.2,71.66666666666667,2.3,2.3,3.0
2017062009,25.92,23.0,0.2,70.0,2.3,2.3,3.0
2017062010,41.52,24.0,0.16666666666666669,68.33333333333333,2.3,2.3,2.6666666666666665
2017062011,40.8,25.0,0.13333333333333336,66.66666666666667,2.3,2.3,2.3333333333333335
2017062012,48.72,26.0,0.1,65.0,2.3,2.3,2.0
2017062013,36.0,25.666666666666668,0.1,63.333333333333336,2.6999999999999997,2.6999999999999997,2.0
2017062014,30.24,25.333333333333332,0.1,61.666666666666664,3.1,3.1,2.0
2017062015,19.2,25.0,0.1,60.0,3.5,3.5,2.0
2017062016,7.92,24.333333333333332,0.1,65.0,3.5,3.5,2.0
2017062017,0.72,23.666666666666668,0.1,70.0,3.5,3.5,2.0
2017062018,0.0,23.0,0.1,75.0,3.5,3.5,2.0
2017062019,0.0,22.333333333333332,0.1,76.66666666666667,3.066666666666667,3.066666666666667,2.0
2017062020,0.0,21.666666666666668,0.1,78.33333333333333,2.6333333333333333,2.6333333333333333,2.0
2017062021,0.0,21.0,0.1,80.0,2.2,2.2,2.0
2017062022,0.0,21.0,0.1,80.0,2.033333333333333,2.033333333333333,2.0
2017062023,0.0,21.0,0.1,80.0,1.8666666666666667,1.8666666666666667,2.0
2017062100,0.0,21.0,0.1,80.0,1.7,1.7,2.0
2017062101,0.0,21.0,0.11666666666666667,81.66666666666667,1.6333333333333333,1.6333333333333333,2.1666666666666665
2017062102,0.0,21.0,0.13333333333333333,83.33333333333333,1.5666666666666667,1.5666666666666667,2.3333333333333335
2017062103,0.0,21.0,0.15000000000000002,85.0,1.5,1.5,2.5
2017062104,0.0,21.0,0.16666666666666669,86.66666666666667,1.4333333333333333,1.4333333333333333,2.6666666666666665
2017062105,0.0,21.0,0.18333333333333335,88.33333333333333,1.3666666666666667,1.3666666666666667,2.833333333333333
2017062106,3.84,21.0,0.2,90.0,1.3,1.3,3.0
2017062107,31.68,22.0,0.2,85.0,1.4333333333333333,1.4333333333333333,3.0
2017062108,68.88,23.0,0.2,80.0,1.5666666666666667,1.5666666666666667,3.0
2017062109,97.68,24.0,0.2,75.0,1.7,1.7,3.0
2017062110,114.0,24.333333333333332,0.2,71.66666666666667,1.5666666666666667,1.5666666666666667,3.0
2017062111,120.96,24.666666666666668,0.2,68.33333333333333,1.4333333333333333,1.4333333333333333,3.0
2017062112,129.36,25.0,0.2,65.0,1.3,1.3,3.0
2017062113,130.08,25.0,0.16666666666666669,65.0,1.6666666666666667,1.6666666666666667,2.6666666666666665
2017062114,108.24,25.0,0.13333333333333336,65.0,2.033333333333333,2.033333333333333,2.3333333333333335
2017062115,79.44,25.0,0.1,65.0,2.4,2.4,2.0
2017062116,43.44,24.666666666666668,0.1,66.66666666666667,2.9,2.9,2.0
2017062117,28.08,24.333333333333332,0.1,68.33333333333333,3.4,3.4,2.0
2017062118,14.4,24.0,0.1,70.0,3.9,3.9,2.0
2017062119,2.16,23.333333333333332,0.1,71.66666666666667,3.5,3.5,2.0
2017062120,0.0,22.666666666666668,0.1,73.33333333333333,3.1,3.1,2.0
2017062121,0.0,22.0,0.1,75.0,2.7,2.7,2.0
2017062122,0.0,21.666666666666668,0.1,75.0,2.3333333333333335,2.3333333333333335,2.0
2017062123,0.0,21.333333333333332,0.1,75.0,1.9666666666666668,1.9666666666666668,2.0
2017062200,0.0,21.0,0.1,75.0,1.6,1.6,2.0
2017062201,0.0,21.0,0.08333333333333334,75.0,1.55,1.55,1.8333333333333333
2017062202,0.0,21.0,0.06666666666666668,75.0,1.5,1.5,1.6666666666666667
2017062203,0.0,21.0,0.05,75.0,1.4500000000000002,1.4500000000000002,1.5
2017062204,0.0,21.0,0.03333333333333334,75.0,1.4000000000000001,1.4000000000000001,1.3333333333333335
2017062205,0.0,21.0,0.016666666666666677,75.0,1.35,1.35,1.1666666666666667
2017062206,4.8,21.0,0.0,75.0,1.3,1.3,1.0
2017062207,26.88,22.333333333333332,0.0,73.33333333333333,1.3333333333333333,1.3333333333333333,1.0
2017062208,48.48,23.666666666666668,0.0,71.66666666666667,1.3666666666666667,1.3666666666666667,1.0
2017062209,92.88,25.0,0.0,70.0,1.4,1.4,1.0
2017062210,110.4,25.333333333333332,0.03333333333333333,66.66666666666667,1.5666666666666667,1.5666666666666667,1.3333333333333333
2017062211,88.8,25.666666666666668,0.06666666666666667,63.333333333333336,1.7333333333333332,1.7333333333333332,1.6666666666666665
2017062212,129.12,26.0,0.1,60.0,1.9,1.9,2.0
2017062213,133.2,26.0,0.1,60.0,2.3333333333333335,2.3333333333333335,2.0
2017062214,122.4,26.0,0.1,60.0,2.7666666666666666,2.7666666666666666,2.0
2017062215,100.56,26.0,0.1,60.0,3.2,3.2,2.0
2017062216,69.6,25.333333333333332,0.1,63.333333333333336,3.1,3.1,2.0
2017062217,36.96,24.666666666666668,0.1,66.66666666666667,3.0,3.0,2.0
2017062218,12.96,24.0,0.1,70.0,2.9,2.9,2.0
2017062219,2.64,23.333333333333332,0.13333333333333333,71.66666666666667,2.6333333333333333,2.6333333333333333,2.3333333333333335
2017062220,0.0,22.666666666666668,0.16666666666666669,73.33333333333333,2.3666666666666667,2.3666666666666667,2.6666666666666665
2017062221,0.0,22.0,0.2,75.0,2.1,2.1,3.0
2017062222,0.0,21.666666666666668,0.2,75.0,1.8666666666666667,1.8666666666666667,3.0
2017062223,0.0,21.333333333333332,0.2,75.0,1.6333333333333333,1.6333333333333333,3.0
2017062300,0.0,21.0,0.2,75.0,1.4,1.4,3.0
2017062301,0.0,21.0,0.2,75.0,1.4833333333333332,1.4833333333333332,3.0
2017062302,0.0,21.0,0.2,75.0,1.5666666666666667,1.5666666666666667,3.0
2017062303,0.0,21.0,0.2,75.0,1.65,1.65,3.0
2017062304,0.0,21.0,0.2,75.0,1.7333333333333332,1.7333333333333332,3.0
2017062305,0.0,21.0,0.2,75.0,1.8166666666666664,1.8166666666666664,3.0
2017062306,2.4,21.0,0.2,75.0,1.9,1.9,3.0
2017062307,26.4,22.0,0.2,71.66666666666667,2.033333333333333,2.033333333333333,3.0
2017062308,59.52,23.0,0.2,68.33333333333333,2.1666666666666665,2.1666666666666665,3.0
2017062309,84.96,24.0,0.2,65.0,2.3,2.3,3.0
2017062310,111.6,25.0,0.2,63.333333333333336,2.5666666666666664,2.5666666666666664,3.0
2017062311,122.64,26.0,0.2,61.666666666666664,2.8333333333333335,2.8333333333333335,3.0
2017062312,127.2,27.0,0.2,60.0,3.1,3.1,3.0
2017062313,126.72,26.333333333333332,0.2,60.0,2.6333333333333333,2.6333333333333333,3.0
2017062314,114.96,25.666666666666668,0.2,60.0,2.1666666666666665,2.1666666666666665,3.0
2017062315,81.36,25.0,0.2,60.0,1.7,1.7,3.0
2017062316,52.56,24.666666666666668,0.2,63.333333333333336,1.6666666666666667,1.6666666666666667,3.0
2017062317,31.2,24.333333333333332,0.2,66.66666666666667,1.6333333333333333,1.6333333333333333,3.0
2017062318,14.4,24.0,0.2,70.0,1.6,1.6,3.0
2017062319,2.4,23.333333333333332,0.23333333333333334,71.66666666666667,1.7333333333333334,1.7333333333333334,3.3333333333333335
2017062320,0.0,22.666666666666668,0.26666666666666666,73.33333333333333,1.8666666666666667,1.8666666666666667,3.6666666666666665
2017062321,0.0,22.0,0.3,75.0,2.0,2.0,4.0
2017062322,0.0,21.666666666666668,0.3,76.66666666666667,1.9,1.9,4.0
2017062323,0.0,21.333333333333332,0.3,78.33333333333333,1.8,1.8,4.0
2017062400,0.0,21.0,0.3,80.0,1.7,1.7,4.0
2017062401,0.0,21.0,0.2833333333333333,80.83333333333333,1.7666666666666666,1.7666666666666666,3.8333333333333335
2017062402,0.0,21.0,0.26666666666666666,81.66666666666667,1.8333333333333333,1.8333333333333333,3.6666666666666665
2017062403,0.0,21.0,0.25,82.5,1.9,1.9,3.5
2017062404,0.0,21.0,0.23333333333333334,83.33333333333333,1.9666666666666668,1.9666666666666668,3.3333333333333335
2017062405,0.0,21.0,0.21666666666666667,84.16666666666667,2.033333333333333,2.033333333333333,3.166666666666667
2017062406,8.16,21.0,0.2,85.0,2.1,2.1,3.0
2017062407,27.12,21.333333333333332,0.2,81.66666666666667,1.9333333333333333,1.9333333333333333,3.0
2017062408,49.92,21.666666666666668,0.2,78.33333333333333,1.7666666666666668,1.7666666666666668,3.0
2017062409,82.08,22.0,0.2,75.0,1.6,1.6,3.0
2017062410,106.8,23.0,0.23333333333333334,75.0,2.033333333333333,2.033333333333333,3.3333333333333335
2017062411,86.64,24.0,0.26666666666666666,75.0,2.466666666666667,2.466666666666667,3.6666666666666665
2017062412,46.8,25.0,0.3,75.0,2.9,2.9,4.0
2017062413,25.44,24.666666666666668,0.3,73.33333333333333,2.533333333333333,2.533333333333333,4.0
2017062414,62.88,24.333333333333332,0.3,71.66666666666667,2.1666666666666665,2.1666666666666665,4.0
2017062415,47.52,24.0,0.3,70.0,1.8,1.8,4.0
2017062416,17.76,23.333333333333332,0.3,71.66666666666667,2.033333333333333,2.033333333333333,4.0
2017062417,15.6,22.666666666666668,0.3,73.33333333333333,2.2666666666666666,2.2666666666666666,4.0
2017062418,11.76,22.0,0.3,75.0,2.5,2.5,4.0
2017062419,2.88,21.666666666666668,0.3,76.66666666666667,2.2,2.2,4.0
2017062420,0.0,21.333333333333332,0.3,78.33333333333333,1.9,1.9,4.0
2017062421,0.0,21.0,0.3,80.0,1.6,1.6,4.0
2017062422,0.0,21.0,0.3,81.66666666666667,1.6666666666666667,1.6666666666666667,4.0
2017062423,0.0,21.0,0.3,83.33333333333333,1.7333333333333334,1.7333333333333334,4.0
2017062500,0.0,21.0,0.3,85.0,1.8,1.8,4.0
2017062501,0.0,20.833333333333332,0.3,84.16666666666667,1.8,1.8,4.0
2017062502,0.0,20.666666666666668,0.3,83.33333333333333,1.8,1.8,4.0
2017062503,0.0,20.5,0.3,82.5,1.8,1.8,4.0
2017062504,0.0,20.333333333333332,0.3,81.66666666666667,1.8,1.8,4.0
2017062505,0.0,20.166666666666668,0.3,80.83333333333333,1.8,1.8,4.0
2017062506,1.92,20.0,0.3,80.0,1.8,1.8,4.0
2017062507,21.6,21.0,0.3,76.66666666666667,2.1,2.1,4.0
2017062508,34.8,22.0,0.3,73.33333333333333,2.4000000000000004,2.4000000000000004,4.0
2017062509,74.16,23.0,0.3,70.0,2.7,2.7,4.0
2017062510,53.28,24.0,0.3,68.33333333333333,2.666666666666667,2.666666666666667,4.0
2017062511,52.8,25.0,0.3,66.66666666666667,2.6333333333333333,2.6333333333333333,4.0
2017062512,76.56,26.0,0.3,65.0,2.6,2.6,4.0
2017062513,58.08,25.333333333333332,0.3,65.0,2.566666666666667,2.566666666666667,4.0
2017062514,33.36,24.666666666666668,0.3,65.0,2.533333333333333,2.533333333333333,4.0
2017062515,71.28,24.0,0.3,65.0,2.5,2.5,4.0
2017062516,48.24,23.666666666666668,0.3,66.66666666666667,2.5,2.5,4.0
2017062517,36.0,23.333333333333332,0.3,68.33333333333333,2.5,2.5,4.0
2017062518,14.64,23.0,0.3,70.0,2.5,2.5,4.0
2017062519,1.92,22.333333333333332,0.26666666666666666,71.66666666666667,2.533333333333333,2.533333333333333,3.6666666666666665
2017062520,0.0,21.666666666666668,0.23333333333333334,73.33333333333333,2.566666666666667,2.566666666666667,3.3333333333333335
2017062521,0.0,21.0,0.2,75.0,2.6,2.6,3.0
2017062522,0.0,21.0,0.2,75.0,2.7333333333333334,2.7333333333333334,3.0
2017062523,0.0,21.0,0.2,75.0,2.8666666666666667,2.8666666666666667,3.0
2017062600,0.0,21.0,0.2,75.0,3.0,3.0,3.0
2017062601,0.0,21.0,0.26666666666666666,75.0,2.9166666666666665,2.9166666666666665,3.1666666666666665
2017062602,0.0,21.0,0.33333333333333337,75.0,2.8333333333333335,2.8333333333333335,3.3333333333333335
2017062603,0.0,21.0,0.4,75.0,2.75,2.75,3.5
2017062604,0.0,21.0,0.4666666666666667,75.0,2.6666666666666665,2.6666666666666665,3.6666666666666665
2017062605,0.0,21.0,0.5333333333333333,75.0,2.5833333333333335,2.5833333333333335,3.833333333333333
2017062606,0.24,21.0,0.6,75.0,2.5,2.5,4.0
2017062607,6.96,21.666666666666668,0.4666666666666667,73.33333333333333,2.433333333333333,2.433333333333333,3.6666666666666665
2017062608,18.96,22.333333333333332,0.3333333333333333,71.66666666666667,2.3666666666666667,2.3666666666666667,3.3333333333333335
2017062609,38.64,23.0,0.2,70.0,2.3,2.3,3.0
2017062610,53.04,24.0,0.2,68.33333333333333,2.3,2.3,3.0
